dataset,model_name,distance_frac_step,clean_data,optimized_mode_ratio,butter_Wn,dist_error,dir_error,dir_ratio
../test_case0,SVR,3,7,0.1,0.01,35.74952107242665,15.214824109221485,0.822550831792976
../test_case0,SVR,3,7,0.1,0.02,39.384239910377325,18.76856202627836,0.7689463955637708
../test_case0,SVR,3,7,0.1,0.03,54.48717934311303,23.910176173182386,0.7412199630314233
../test_case0,SVR,3,7,0.1,0.05,113.54712803698143,34.299736197953145,0.6561922365988909
../test_case0,SVR,3,7,0.1,0.08,134.01544395422644,37.754087178174956,0.6266173752310537
../test_case0,SVR,3,7,0.1,0.1,132.72795680008105,38.1118451560915,0.6118299445471349
../test_case0,SVR,3,7,0.2,0.001,49.83866836112996,9.385007847453338,0.8835489833641405
../test_case0,SVR,3,7,0.2,0.002,44.836290164703804,9.055592089896164,0.9094269870609981
../test_case0,SVR,3,7,0.2,0.005,37.55147723729474,12.340904169471782,0.8761552680221811
../test_case0,SVR,3,7,0.2,0.01,38.04023010353805,15.254757883092518,0.8299445471349353
../test_case0,SVR,3,7,0.2,0.02,34.52817401119969,19.656757944600724,0.7800369685767098
../test_case0,SVR,3,7,0.2,0.03,54.93117263817426,25.141939206780506,0.7375231053604436
../test_case0,SVR,3,7,0.2,0.05,109.50848140719356,33.7065100552465,0.6580406654343808
../test_case0,SVR,3,7,0.2,0.08,135.8873917319416,38.20880228696373,0.609981515711645
../test_case0,SVR,3,7,0.2,0.1,136.82692144762623,38.61507240141328,0.5951940850277264
../test_case0,SVR,3,7,0.4,0.001,49.20168339631815,9.366116040875298,0.8872458410351202
../test_case0,SVR,3,7,0.4,0.002,46.962888748869105,8.653403290133902,0.9186691312384473
../test_case0,SVR,3,7,0.4,0.005,39.01892320460941,12.242405431875461,0.8853974121996303
../test_case0,SVR,3,7,0.4,0.01,33.116019902941964,15.474272547136355,0.833641404805915
../test_case0,SVR,3,7,0.4,0.02,32.25111672735377,20.337097712045818,0.7911275415896488
../test_case0,SVR,3,7,0.4,0.03,45.31778128207527,24.673618108940683,0.7523105360443623
../test_case0,SVR,3,7,0.4,0.05,107.64381143323695,33.59455128295602,0.6728280961182994
../test_case0,SVR,3,7,0.4,0.08,123.42637114093634,36.61067576899101,0.6487985212569316
../test_case0,SVR,3,7,0.4,0.1,122.85418242239703,37.00563575841601,0.6395563770794824
../test_case0,SVR,3,7,0.5,0.001,49.46588685472921,9.29548381363748,0.8853974121996303
../test_case0,SVR,3,7,0.5,0.002,47.644555503854775,9.189623643940537,0.9186691312384473
../test_case0,SVR,3,7,0.5,0.005,36.43294955454339,11.320349749519139,0.8909426987060998
../test_case0,SVR,3,7,0.5,0.01,33.12623946049734,15.182657155515214,0.8354898336414048
../test_case0,SVR,3,7,0.5,0.02,28.242393221208417,19.452648994894222,0.7948243992606284
../test_case0,SVR,3,7,0.5,0.03,44.1775845550413,24.008510115197108,0.7504621072088724
../test_case0,SVR,3,7,0.5,0.05,96.72580358305765,32.390279021484744,0.6839186691312384
../test_case0,SVR,3,7,0.5,0.08,113.80716330187846,34.95520678919671,0.6617375231053605
../test_case0,SVR,3,7,0.5,0.1,113.09343616444968,35.24325150058222,0.6561922365988909
../test_case0,SVR,3,7,0.6,0.001,47.90857657426248,9.184582006503156,0.8872458410351202
../test_case0,SVR,3,7,0.6,0.002,46.02975013322936,9.279280849993429,0.9205175600739371
